Wall time,Step,Value
1608145955.2967594,0,-2.882352828979492
1608147175.2901533,1,-6.114285945892334
1608148389.2043529,2,-6.528571605682373
1608149591.7111988,3,-5.294594764709473
1608150783.1378076,4,-4.882926940917969
1608151988.9211988,5,-6.285714149475098
1608153192.2010372,6,-4.213513374328613
1608154410.025777,7,-5.046428680419922
1608155618.5811548,8,-4.23421049118042
1608156825.742338,9,-4.344117641448975
1608158021.0271027,10,-3.1627907752990723
1608159215.7360294,11,-4.51578950881958
1608160429.449363,12,-4.1078948974609375
1608161655.5150805,13,-5.2618184089660645
1608162889.1727538,14,-2.376190423965454
1608164100.0049982,15,-4.981249809265137
1608165305.8450668,16,-2.851515054702759
1608166507.6427708,17,-1.1975610256195068
1608167691.6579423,18,-0.24166665971279144
1608168896.5216334,19,-2.628124952316284
1608170070.5763788,20,0.15312500298023224
1608171246.1611397,21,-2.6433334350585938
1608172411.4886842,22,0.25294119119644165
1608173568.5203822,23,-0.6613636612892151
1608174713.651139,24,1.745945930480957
1608175872.754698,25,1.5520000457763672
1608177029.6121545,26,-0.3285714387893677
1608178172.7136765,27,-0.737500011920929
1608179327.9360178,28,2.9145455360412598
1608180460.8167117,29,3.7821428775787354
1608181583.46355,30,2.5055556297302246
1608182708.4138715,31,0.9674418568611145
1608183819.4966106,32,2.663888931274414
1608184938.263712,33,5.821739196777344
1608186099.1053915,34,5.699999809265137
1608187262.2034357,35,4.456521511077881
1608188407.761868,36,3.4953489303588867
1608189547.3689697,37,4.260714054107666
1608190908.9483244,38,5.746341228485107
1608192406.8183541,39,7.246153831481934
1608193901.0963507,40,4.285714149475098
1608195378.907841,41,5.111538410186768
1608196837.123941,42,5.471795082092285
1608198287.401303,43,5.475675582885742
1608199753.089277,44,11.871999740600586
1608201217.9359207,45,8.870588302612305
1608202686.1361625,46,13.697674751281738
1608204146.8251946,47,6.69444465637207
1608205596.7146218,48,8.512499809265137
1608207021.4224892,49,11.845161437988281
1608208451.2035742,50,14.459183692932129
1608209880.6801605,51,15.29534912109375
1608211303.952111,52,10.470967292785645
1608212733.1402924,53,13.684615135192871
1608214142.1573222,54,17.55135154724121
1608215549.178454,55,15.40238094329834
1608216966.6815968,56,14.628571510314941
1608218374.8785648,57,9.713333129882812
1608219796.7131643,58,15.004347801208496
1608221224.592757,59,13.676595687866211
1608222655.4141114,60,15.581818580627441
1608224090.7924025,61,16.137208938598633
1608225518.2250986,62,16.684444427490234
1608226944.1162593,63,16.693477630615234
1608228352.5312307,64,13.918604850769043
1608229771.3454077,65,14.638636589050293
1608231202.0632749,66,9.229412078857422
1608232627.6311874,67,16.705263137817383
1608234053.5235577,68,13.718000411987305
1608235482.4481237,69,13.727907180786133
1608236900.5993395,70,14.956521987915039
1608238323.8457415,71,16.955318450927734
1608239737.3512247,72,13.757447242736816
1608241152.6026487,73,17.238298416137695
1608242563.5118833,74,16.402082443237305
1608243993.5623832,75,17.879629135131836
1608245410.7794292,76,12.165116310119629
1608246841.349323,77,16.68000030517578
1608248258.7422264,78,14.068750381469727
1608249686.5278487,79,17.76976776123047
1608251113.0012438,80,13.525489807128906
1608252539.9610627,81,16.722726821899414
1608253982.666336,82,14.831034660339355
1608255424.3172913,83,15.691071510314941
1608256854.3822596,84,14.029999732971191
1608258293.8358045,85,18.02321434020996
1608259734.8887835,86,15.322916984558105
1608261186.061621,87,18.731914520263672
1608262647.7903557,88,20.64285659790039
1608264088.7492237,89,15.879630088806152
1608265512.5911174,90,16.868085861206055
1608266941.314163,91,19.35333251953125
1608268370.5264857,92,17.156818389892578
1608269815.484856,93,17.330188751220703
1608271250.6684918,94,15.514583587646484
1608272713.2922063,95,18.81333351135254
1608274193.7951024,96,17.467391967773438
1608275658.4313643,97,18.513954162597656
1608277111.7641134,98,16.71956443786621
1608278568.7295618,99,16.097959518432617
