Wall time,Step,Value
1588086865.0057554,0,-0.9660000205039978
1588088168.9167714,1,-0.19562500715255737
1588089553.3550713,2,6.779375076293945
1588090935.3778315,3,7.806624889373779
1588092323.3739228,4,3.1947500705718994
1588093696.9773052,5,10.611124992370605
1588095062.2357855,6,10.069250106811523
1588096405.0493248,7,14.122750282287598
1588097805.4218538,8,14.883500099182129
1588099188.195509,9,10.331125259399414
1588100556.6785038,10,17.842500686645508
1588101953.4891465,11,12.803625106811523
1588103352.928408,12,13.549875259399414
1588104655.341296,13,14.072625160217285
1588105618.345823,14,13.502625465393066
1588106572.9638934,15,10.040499687194824
1588107539.553567,16,16.481624603271484
1588108496.711747,17,14.080249786376953
1588109456.9970486,18,12.556249618530273
1588110422.3343716,19,11.545000076293945
1588111395.002759,20,16.67824935913086
1588112376.512326,21,10.071249961853027
1588113347.7542298,22,20.910375595092773
1588114290.7015762,23,15.224249839782715
1588115266.2848625,24,16.393625259399414
1588116206.557382,25,16.896875381469727
1588117164.83543,26,15.88325023651123
1588118130.3196206,27,15.642749786376953
1588119084.9498646,28,16.596750259399414
1588120035.4192553,29,18.805124282836914
1588120975.13884,30,10.38599967956543
1588121924.4041674,31,14.568499565124512
1588122871.8433456,32,12.11037540435791
1588123836.5028486,33,15.820500373840332
1588124803.6084077,34,19.06862449645996
1588125759.0450566,35,19.476499557495117
1588126728.3639889,36,20.840124130249023
1588127696.8851361,37,20.063499450683594
1588128661.9146538,38,18.2028751373291
1588129625.538887,39,18.734874725341797
