Wall time,Step,Value
1599479032.6803212,0,-8.541666984558105
1599479862.904841,1,-6.148275852203369
1599480694.0478966,2,-4.803030490875244
1599481513.054437,3,-5.544117450714111
1599482322.0045996,4,-7.306818008422852
1599483136.079259,5,-6.340000152587891
1599483958.2674284,6,-5.790476322174072
1599484781.367921,7,-4.563889026641846
1599485596.8559487,8,-8.477272987365723
1599486402.8666837,9,-4.80294132232666
1599487211.2076728,10,-4.234615325927734
1599488026.397554,11,-4.1028571128845215
1599488844.590975,12,-5.794871807098389
1599489669.6800308,13,-3.1649999618530273
1599490488.240976,14,-4.270270347595215
1599491297.187998,15,-5.775000095367432
1599492098.8016677,16,-4.651851654052734
1599492904.1188412,17,-3.0071427822113037
1599493709.6452706,18,-0.42399999499320984
1599494521.4260545,19,-4.604255199432373
1599495328.0262635,20,-2.522857189178467
1599496132.3626373,21,-1.2970588207244873
1599496933.8450897,22,-5.532432556152344
1599497739.3316014,23,-4.182926654815674
1599498536.8105028,24,-0.5428571701049805
1599499337.0596936,25,-2.0806450843811035
1599500140.6675868,26,-6.523529529571533
1599500953.6050777,27,-2.8918919563293457
1599501773.1034255,28,-3.3533332347869873
1599502577.0023532,29,-3.856097459793091
1599503387.9143133,30,-3.285416603088379
1599504245.0810745,31,-4.42972993850708
1599505107.9358315,32,-3.5250000953674316
1599505951.4403424,33,-2.29677414894104
1599506812.3111608,34,-3.3526315689086914
1599507689.6203458,35,-3.2200000286102295
1599508561.981944,36,-4.289473533630371
1599509440.7544699,37,-2.277777671813965
1599510317.1599667,38,-4.070000171661377
1599511184.2184925,39,-1.485714316368103
1599512050.761892,40,-4.526086807250977
1599512923.7922485,41,-2.271052598953247
1599513806.5200467,42,-3.444444417953491
1599514683.7210011,43,-2.065624952316284
1599515578.371626,44,-4.692105293273926
1599516469.8900425,45,-2.9000000953674316
1599517364.9164224,46,-2.6040000915527344
1599518263.269273,47,-3.423076868057251
1599519168.7328959,48,-3.723076820373535
1599520087.2476377,49,-3.654761791229248
1599520987.7657442,50,-4.308510780334473
1599521878.136385,51,-3.8698112964630127
1599522752.6330335,52,-1.3473684787750244
1599523622.1454248,53,-3.992682933807373
1599524502.058516,54,-4.275000095367432
1599525391.5656712,55,-2.961538553237915
1599526250.931846,56,-3.3399999141693115
1599527119.0342472,57,-0.6625000238418579
1599527974.5167515,58,-3.9311110973358154
1599528822.9300349,59,-0.7157894968986511
1599529667.0589306,60,-0.33666667342185974
1599530526.8456311,61,1.0814814567565918
1599531385.3168178,62,-3.372727155685425
1599532255.8808084,63,-3.211538553237915
1599533131.924898,64,-4.236111164093018
1599533987.5364416,65,-2.1410255432128906
1599534841.5873737,66,-1.5813953876495361
1599535704.3147216,67,-0.279591828584671
1599536564.8090124,68,-2.700000047683716
1599537419.4862468,69,-2.619999885559082
1599538289.6879973,70,-1.0026315450668335
1599539148.1239383,71,-2.705263137817383
1599540002.4988108,72,-0.925000011920929
1599540847.1538787,73,-1.118181824684143
1599541695.119592,74,-4.0
1599542539.127017,75,-3.811363697052002
1599543388.6215377,76,-1.773809552192688
1599544243.7481587,77,-2.853658437728882
1599545109.0071957,78,-1.1875
1599545966.8443038,79,-1.9942857027053833
1599546845.7504709,80,-2.2750000953674316
1599547720.5802615,81,-3.648648738861084
1599548597.5279205,82,-3.307692289352417
1599549468.4387689,83,-2.52439022064209
1599550335.025538,84,-3.1205127239227295
1599551204.4614913,85,-2.859999895095825
1599552067.7389243,86,-3.9170732498168945
1599552936.6945033,87,-2.632499933242798
1599553807.3617697,88,-3.672092914581299
1599554673.5109987,89,0.8272727131843567
1599555517.7585082,90,-4.920512676239014
1599556353.4370615,91,-2.140000104904175
1599557200.5278153,92,-2.140000104904175
1599558054.363758,93,-1.625925898551941
1599558910.4186754,94,-4.548936367034912
1599559749.9319136,95,-2.1636364459991455
1599560606.126216,96,0.35957446694374084
1599561463.2129452,97,-2.1552631855010986
1599562315.5013485,98,-2.2960000038146973
1599563062.4633622,99,-0.428260862827301
1599563757.5026994,100,-2.8384616374969482
