Wall time,Step,Value
1607099266.9770317,0,-6.922222137451172
1607100959.8393013,1,-5.028947353363037
1607102633.3343084,2,-7.410810947418213
1607104312.5059443,3,-5.887878894805908
1607105989.8639307,4,-4.845714092254639
1607107670.6598756,5,-5.504255294799805
1607109355.2344728,6,-6.308000087738037
1607111025.1945345,7,-5.525806427001953
1607112682.4482517,8,-3.747619152069092
1607114303.3654466,9,-6.146153926849365
1607115925.1159282,10,-6.244999885559082
1607117548.4624412,11,-4.5702128410339355
1607119178.5566373,12,-2.941666603088379
1607120822.6489005,13,-5.683333396911621
1607122479.3450353,14,-6.497436046600342
1607124133.5424075,15,-5.910810947418213
1607125755.5254576,16,-4.663157939910889
1607127373.7089622,17,-4.39722204208374
1607129012.356095,18,-2.9674999713897705
1607130643.721299,19,-3.617142915725708
1607132291.0486639,20,-5.042500019073486
1607133931.792819,21,-4.273333549499512
1607135578.9506733,22,-3.9418604373931885
1607137237.7547278,23,-2.811764717102051
1607138889.6804903,24,-3.2029411792755127
1607140557.7238207,25,-3.1883721351623535
1607142203.115308,26,-2.5615384578704834
1607143853.6808543,27,-3.471794843673706
1607145509.7133212,28,-1.993749976158142
1607147164.3131535,29,-3.021052598953247
1607148831.164994,30,-2.2428572177886963
1607150523.7799172,31,-3.954347848892212
1607152211.0543432,32,-2.434042453765869
1607153870.4046657,33,-6.942857265472412
1607155495.4061875,34,-3.506666660308838
1607157104.429879,35,0.3733333349227905
1607158722.1146235,36,-1.859375
1607160343.7097855,37,2.7933332920074463
1607161970.297021,38,-1.9444444179534912
1607163577.6798508,39,2.6361701488494873
1607165182.9404056,40,-1.534999966621399
1607166812.6895232,41,0.6326923370361328
1607168446.346706,42,-0.054054055362939835
1607170023.410114,43,2.204651117324829
1607171548.5024986,44,3.1578948497772217
1607173066.541192,45,-0.7590909004211426
1607174588.6179593,46,1.0777777433395386
1607176103.5308924,47,5.747727394104004
1607177621.566492,48,-0.6545454263687134
1607179158.3172212,49,5.711363792419434
1607180698.2061567,50,4.961702346801758
1607182226.510006,51,3.1403846740722656
1607183763.698751,52,7.923333168029785
1607185287.518603,53,5.318749904632568
1607186795.0071352,54,-0.1111111119389534
1607188298.7819319,55,6.630434989929199
1607189791.2757332,56,3.7870967388153076
1607191290.706589,57,1.712499976158142
1607192775.7801178,58,4.38378381729126
1607194247.974679,59,3.9612903594970703
1607195711.4495409,60,7.5333333015441895
1607197171.2946355,61,7.458695888519287
1607198638.6567273,62,8.273468971252441
1607200092.1243448,63,5.487878799438477
1607201540.0501373,64,9.525641441345215
1607202978.8214788,65,-2.3628571033477783
1607204440.7496347,66,8.926530838012695
1607205903.0919292,67,4.241025447845459
1607207362.2049732,68,8.7475004196167
1607208840.0553017,69,6.288888931274414
1607210318.5258548,70,8.354348182678223
1607211780.1470141,71,6.409523963928223
1607213251.3347247,72,6.806666851043701
1607214715.5168767,73,3.9772727489471436
1607216195.9905248,74,9.324999809265137
1607217685.2526855,75,9.75
1607219158.7694576,76,7.795454502105713
1607220614.762219,77,8.103571891784668
1607222078.2084363,78,7.869565010070801
1607223573.3322213,79,10.289583206176758
1607225050.8049595,80,4.442857265472412
1607226542.1572435,81,7.793103218078613
1607228043.8138933,82,4.181579113006592
1607229544.542051,83,8.944999694824219
1607231034.4583056,84,8.227499961853027
1607232524.493778,85,11.293333053588867
1607234006.550551,86,8.804255485534668
1607235504.3562434,87,8.759614944458008
1607236994.5980105,88,10.948837280273438
1607238474.3927634,89,5.980851173400879
1607239944.4089534,90,9.9530611038208
1607241432.1283002,91,12.176595687866211
1607242930.1482027,92,12.86296272277832
1607244421.0188267,93,9.760000228881836
1607245928.6267402,94,12.185454368591309
1607247448.2710617,95,12.276596069335938
1607248959.9451635,96,7.122448921203613
1607250461.1397455,97,12.781632423400879
1607251957.465659,98,12.856521606445312
1607253354.178876,99,13.556818008422852
1607254498.9520671,100,12.045238494873047
