Wall time,Step,Value
1607099275.8883681,0,-9.126190185546875
1607100956.061471,1,-4.762962818145752
1607102638.8892293,2,-6.150000095367432
1607104312.8464673,3,-5.873170852661133
1607105974.2878017,4,-7.35277795791626
1607107660.957695,5,-7.114999771118164
1607109356.0583992,6,-4.238888740539551
1607111043.3778079,7,-5.580392360687256
1607112733.8000417,8,-7.6315789222717285
1607114405.7256436,9,-5.506451606750488
1607116099.7981846,10,-5.305405616760254
1607117778.389569,11,-5.658536434173584
1607119453.2282152,12,-5.462500095367432
1607121116.4235358,13,-6.471428394317627
1607122722.1111944,14,-6.355172634124756
1607124312.8957937,15,-3.7049999237060547
1607125933.7866294,16,-4.596551895141602
1607127569.8671854,17,-5.137209415435791
1607129195.236251,18,-5.763888835906982
1607130808.9779131,19,-4.010000228881836
1607132411.225943,20,-5.239999771118164
1607134004.6670144,21,-4.215000152587891
1607135605.5631888,22,-2.819444417953491
1607137230.2110336,23,-5.011363506317139
1607138842.0776856,24,-3.7826087474823
1607140460.5372198,25,-6.0366668701171875
1607142072.292902,26,-9.190476417541504
1607143686.0306633,27,-2.958064556121826
1607145284.7933438,28,-3.7899999618530273
1607146873.301987,29,-3.9088234901428223
1607148442.5020173,30,-4.964705944061279
1607149999.0112476,31,-3.4208333492279053
1607151546.114155,32,-2.86388897895813
1607153105.855565,33,-1.4874999523162842
1607154672.2626448,34,-2.927586317062378
1607156294.4523172,35,-0.8030303120613098
1607157929.4209769,36,-1.7854167222976685
1607159535.9845865,37,-1.2342857122421265
1607161141.9022315,38,-2.122727155685425
1607162728.8566613,39,-1.8244444131851196
1607164314.705599,40,-4.597222328186035
1607165905.1229117,41,-1.5299999713897705
1607167489.1027281,42,1.25
1607169087.1125307,43,-0.7416666746139526
1607170581.1043818,44,-1.5551724433898926
1607172053.92313,45,-0.31351351737976074
1607173533.7514524,46,3.1466667652130127
1607175004.930442,47,6.9384613037109375
1607176476.5323792,48,4.234090805053711
1607177944.2489772,49,5.997727394104004
1607179393.8912191,50,2.493103504180908
1607180833.8578935,51,-3.472222328186035
1607182285.9959364,52,4.143137454986572
1607183749.2468743,53,3.2571427822113037
1607185201.1966512,54,4.1689653396606445
1607186667.706221,55,5.121951103210449
1607188134.4891732,56,4.877777576446533
1607189599.8198285,57,5.034782409667969
1607191091.594795,58,6.482222080230713
1607192582.987908,59,7.444680690765381
1607194089.409281,60,5.660465240478516
1607195591.6294181,61,9.050909042358398
1607197089.5115268,62,5.4476189613342285
1607198583.9050624,63,5.020930290222168
1607200091.1908352,64,9.254237174987793
1607201596.1532276,65,7.757143020629883
1607203105.473904,66,10.288679122924805
1607204589.196568,67,5.9911112785339355
1607206072.629903,68,6.583673477172852
1607207551.3844965,69,4.246666431427002
1607209043.4278996,70,3.926530599594116
1607210526.2626746,71,3.924489736557007
1607212026.389252,72,5.6566667556762695
1607213510.5047417,73,5.243478298187256
1607215007.54746,74,6.190908908843994
1607216509.7678068,75,7.717021465301514
1607218008.0714972,76,10.341666221618652
1607219497.6923847,77,9.084444046020508
1607220948.7795029,78,9.640909194946289
1607222422.216313,79,7.059999942779541
1607223898.144395,80,7.78125
1607225377.778973,81,4.71999979019165
1607226867.8100421,82,7.094444274902344
1607228374.5290475,83,2.3147058486938477
1607229878.879217,84,9.268750190734863
1607231384.5463073,85,7.7756757736206055
1607232877.479677,86,6.827272891998291
1607234363.8358817,87,9.360416412353516
1607235855.0134459,88,4.092592716217041
1607237335.8351464,89,8.73703670501709
1607238816.7214875,90,8.263830184936523
1607240287.0942814,91,4.987878799438477
1607241784.284589,92,8.96744155883789
1607243289.4927897,93,7.304255485534668
1607244812.8414745,94,8.835416793823242
1607246337.249392,95,9.135714530944824
1607247859.8203492,96,4.031818389892578
1607249378.245509,97,10.020000457763672
1607250893.3226726,98,10.03018856048584
1607252377.827539,99,7.68372106552124
1607253720.1966133,100,6.172549247741699
