Wall time,Step,Value
1599477143.913889,0,-5.361111164093018
1599477747.7003193,1,-5.351724147796631
1599478356.2596173,2,-6.858333110809326
1599478968.2194898,3,-8.38599967956543
1599479556.99518,4,-6.106451511383057
1599480154.8340254,5,-4.78125
1599480756.3457057,6,-4.412499904632568
1599481353.7137794,7,-7.407317161560059
1599481947.5864885,8,-5.179999828338623
1599482542.8902707,9,-5.431707382202148
1599483128.929006,10,-5.243243217468262
1599483714.5124712,11,-4.9282050132751465
1599484298.5602536,12,-4.240540504455566
1599484882.8835356,13,-6.534375190734863
1599485470.666912,14,-6.599999904632568
1599486056.5037224,15,-3.3214285373687744
1599486640.7101612,16,-5.388888835906982
1599487225.5354538,17,-5.408695697784424
1599487805.1475537,18,-5.953571319580078
1599488384.996577,19,-4.036110877990723
1599488956.356909,20,-5.090624809265137
1599489533.0112028,21,-2.5428571701049805
1599490100.5762656,22,-5.134146213531494
1599490670.915302,23,-4.309756278991699
1599491232.612601,24,-3.002000093460083
1599491807.165793,25,-5.673170566558838
1599492384.816271,26,-4.169696807861328
1599492968.2230027,27,-4.620408058166504
1599493555.312206,28,-5.597560882568359
1599494135.8869016,29,-0.41428571939468384
1599494720.7484226,30,-4.05384635925293
1599495313.0457537,31,-3.2407407760620117
1599495903.7746797,32,-4.800000190734863
1599496489.348044,33,-2.8333332538604736
1599497079.6183946,34,-4.261290550231934
1599497666.9515743,35,-3.370175361633301
1599498241.1894338,36,-3.039130449295044
1599498816.8278377,37,-3.406818151473999
1599499400.658893,38,-1.824324369430542
1599499983.988499,39,-3.609999895095825
1599500560.4736955,40,-2.2756097316741943
1599501136.0427268,41,-4.327026844024658
1599501713.5196488,42,-4.446808338165283
1599502299.5891821,43,-3.04489803314209
1599502873.222375,44,-3.482926845550537
1599503445.0177991,45,-4.459615230560303
1599504014.415118,46,-3.433333396911621
1599504587.0256722,47,-4.385185241699219
1599505173.3941193,48,-4.0820512771606445
1599505741.357358,49,-2.2093749046325684
1599506320.472763,50,-4.793749809265137
1599506904.7377563,51,-2.519047737121582
1599507493.2461236,52,-3.566666603088379
1599508068.1058466,53,-4.371110916137695
1599508658.7403758,54,-0.7620000243186951
1599509251.6971767,55,-3.7756757736206055
1599509836.9928362,56,-2.4960784912109375
1599510419.0223308,57,-6.589473724365234
1599511002.6889331,58,-2.807692289352417
1599511599.950178,59,-1.5803921222686768
1599512176.5967066,60,-1.529411792755127
1599512769.2457151,61,-2.9208333492279053
1599513350.9500625,62,-2.501923084259033
1599513932.6078722,63,-4.390244007110596
1599514520.6268327,64,-3.9911763668060303
1599515099.080934,65,-1.737837791442871
1599515675.2988968,66,-3.9073171615600586
1599516263.8495483,67,-1.9574073553085327
1599516850.0432494,68,0.26875001192092896
1599517421.3154802,69,-2.0512194633483887
1599517996.9230843,70,-4.572500228881836
1599518587.2694836,71,-3.408571481704712
1599519176.7477975,72,-2.354761838912964
1599519745.2543414,73,-4.3297295570373535
1599520295.3113956,74,-2.481579065322876
1599520850.3136559,75,-1.687804937362671
1599521422.663633,76,-3.5838708877563477
1599521979.908742,77,-4.413157939910889
1599522544.1020536,78,-3.013636350631714
1599523110.2132103,79,-4.72820520401001
1599523686.5356202,80,-4.288571357727051
1599524261.0481122,81,-4.523684024810791
1599524836.069472,82,-0.9956521987915039
1599525415.4085696,83,-2.1648647785186768
1599525976.3856146,84,-1.5846153497695923
1599526546.921989,85,-3.0484848022460938
1599527114.1038206,86,-1.3388888835906982
1599527683.8677063,87,-3.1631579399108887
1599528261.2635138,88,-0.7696969509124756
1599528837.1702101,89,-3.4960784912109375
1599529412.7753527,90,-4.047500133514404
1599529990.3356638,91,-1.015254259109497
1599530570.2734833,92,-1.2999999523162842
1599531158.7553587,93,-2.9914286136627197
1599531741.9986205,94,-3.5222222805023193
1599532329.1846664,95,-2.8263158798217773
1599532900.0175476,96,-1.921739101409912
1599533487.6492848,97,-2.512963056564331
1599534071.9339669,98,-4.745652198791504
1599534672.704436,99,-1.9952380657196045
1599535268.4675944,100,-1.3043478727340698
