Wall time,Step,Value
1599477147.9003785,0,-8.024999618530273
1599477757.7670672,1,-6.504761695861816
1599478367.8098288,2,-5.544117450714111
1599478966.8940985,3,-7.5619049072265625
1599479570.4547071,4,-5.976922988891602
1599480172.3309295,5,-6.667567729949951
1599480775.9021056,6,-6.910810947418213
1599481384.2679384,7,-7.139999866485596
1599481997.2841527,8,-5.144444465637207
1599482605.8739967,9,-4.182000160217285
1599483211.7956018,10,-4.132727146148682
1599483817.7157204,11,-6.523255825042725
1599484426.0102146,12,-3.4882352352142334
1599485031.523154,13,-1.1409090757369995
1599485645.3578382,14,-4.842857360839844
1599486257.4026196,15,-4.168085098266602
1599486856.3835025,16,-6.71999979019165
1599487465.1024845,17,-3.97560977935791
1599488078.2222054,18,-3.9210526943206787
1599488680.413505,19,-2.0333333015441895
1599489286.7901816,20,-5.636842250823975
1599489896.1634336,21,-2.2542858123779297
1599490505.5943413,22,-3.816128969192505
1599491115.3903227,23,-3.6045453548431396
1599491709.674772,24,-4.453125
1599492294.0400016,25,-5.137499809265137
1599492883.782725,26,-2.049999952316284
1599493476.984404,27,-0.4394736886024475
1599494065.4663212,28,-3.102222204208374
1599494650.4534326,29,-3.990476131439209
1599495233.4793704,30,-2.2981481552124023
1599495813.2974198,31,-3.671428680419922
1599496388.169418,32,-3.4636363983154297
1599496970.7774909,33,-3.4647059440612793
1599497554.0582426,34,-3.702777862548828
1599498145.6200664,35,-2.075000047683716
1599498726.4012864,36,-3.200000047683716
1599499301.2866054,37,-2.3227272033691406
1599499882.7434447,38,-3.9414634704589844
1599500468.7037327,39,-3.397916555404663
1599501055.01219,40,-4.304878234863281
1599501647.2165349,41,-2.5743589401245117
1599502235.2815585,42,-2.4895832538604736
1599502830.73564,43,-1.694000005722046
1599503423.8678741,44,-2.8545453548431396
1599504014.4148455,45,-7.652631759643555
1599504602.4896324,46,-1.4979166984558105
1599505186.9293046,47,-4.288372039794922
1599505781.022051,48,-2.325000047683716
1599506365.812971,49,-2.881999969482422
1599506947.1343534,50,-3.020512819290161
1599507531.8859835,51,-2.80930233001709
1599508119.296194,52,-2.605128288269043
1599508703.6149693,53,-1.958823561668396
1599509284.8713782,54,-2.5395348072052
1599509868.5789073,55,-2.4727272987365723
1599510449.0392199,56,-2.769444465637207
1599511031.6574244,57,-4.335134983062744
1599511617.1301632,58,-1.7051281929016113
1599512201.5411098,59,-1.503999948501587
1599512786.7588892,60,-2.9693877696990967
1599513380.6487107,61,-1.7372548580169678
1599513958.6895502,62,-3.132432460784912
1599514540.2501948,63,-7.595454692840576
1599515132.059419,64,-4.986111164093018
1599515723.0389526,65,-4.123809337615967
1599516315.0739791,66,-1.356521725654602
1599516900.5983021,67,-4.583870887756348
1599517493.2742703,68,-4.495744705200195
1599518072.1886222,69,-0.9902439117431641
1599518649.2193105,70,-1.3785713911056519
1599519228.0754323,71,-1.513157844543457
1599519809.5354583,72,-4.105405330657959
1599520401.0858922,73,-4.559999942779541
1599520995.4348547,74,-3.2076923847198486
1599521578.6676898,75,-2.4304347038269043
1599522163.5479562,76,-2.437142848968506
1599522756.1849682,77,-4.144680976867676
1599523348.6434927,78,0.22499999403953552
1599523925.5672457,79,-2.721621513366699
1599524506.5582745,80,-5.111428737640381
1599525094.0117936,81,-4.9041666984558105
1599525676.6774726,82,-1.0244897603988647
1599526273.550524,83,-2.7444443702697754
1599526854.1384807,84,-1.1755101680755615
1599527430.0623004,85,-2.6212120056152344
1599528000.0392146,86,-2.051851749420166
1599528570.346687,87,-2.9571428298950195
1599529143.3437946,88,-1.8479167222976685
1599529716.6014264,89,-1.8633333444595337
1599530288.6535223,90,-0.6903225779533386
1599530854.5097957,91,-1.8844444751739502
1599531415.7958307,92,0.3340425491333008
1599531988.6907423,93,-1.1071428060531616
1599532564.654999,94,-1.5277777910232544
1599533139.2009447,95,-2.441025733947754
1599533711.2108433,96,-2.7567567825317383
1599534277.0766535,97,-3.0468084812164307
1599534844.7900348,98,-2.841463327407837
1599535408.5077965,99,-2.4727272987365723
1599535911.2353609,100,-7.305263042449951
