Wall time,Step,Value
1610802497.119109,0,0.10204081982374191
1610803017.7280881,50,0.3400000035762787
1610803577.6039119,100,0.7755101919174194
1610804139.1922905,150,0.9111111164093018
1610804697.663352,200,0.625
1610805255.692013,250,1.365384578704834
1610805813.1978679,300,1.2222222089767456
1610806369.0131981,350,1.2745097875595093
1610806926.2327452,400,2.0212767124176025
1610807483.8640027,450,1.3584905862808228
1610808040.4049275,500,1.2619047164916992
1610808597.2867439,550,1.470588207244873
1610809151.4123511,600,1.3584905862808228
1610809709.7536852,650,1.1020407676696777
1610810267.0121307,700,1.3518518209457397
1610810826.4360793,750,1.2407407760620117
1610811382.5251539,800,1.9629629850387573
1610811937.5688016,850,2.409090995788574
1610812488.035583,900,2.617647171020508
1610813044.7194643,950,2.8499999046325684
1610813597.6845322,1000,3.2291667461395264
1610814150.4465683,1050,3.4583332538604736
1610814704.66199,1100,2.784313678741455
1610815256.8119912,1150,2.75
1610815809.812757,1200,2.829787254333496
1610816363.880634,1250,3.142857074737549
1610816920.276602,1300,2.950000047683716
1610817475.249439,1350,3.1132075786590576
1610818030.6404185,1400,3.204545497894287
1610818583.6637232,1450,3.204545497894287
1610819135.942918,1500,3.2727272510528564
1610819688.7211664,1550,3.351351261138916
1610820244.035174,1600,3.059999942779541
1610820800.781985,1650,2.846153736114502
1610821357.7630503,1700,3.059999942779541
1610821914.8353572,1750,3.0
1610822468.2521067,1800,3.0888888835906982
1610823022.3488944,1850,3.0975608825683594
1610823576.4139872,1900,2.75
1610824132.4814131,1950,3.5217392444610596
1610824688.1645777,2000,3.619999885559082
