Wall time,Step,Value
1589388853.0030282,0,-1.5762499570846558
1589389598.6034706,1,-0.5057500004768372
1589390345.6633365,2,8.310750007629395
1589391092.6719654,3,13.061875343322754
1589391849.3102207,4,14.245499610900879
1589392596.698852,5,14.084124565124512
1589393343.8999717,6,13.384374618530273
1589394100.6049364,7,16.040000915527344
1589394848.5284302,8,17.691499710083008
1589395594.1079986,9,16.265499114990234
1589396338.3555484,10,12.902375221252441
1589397082.9921048,11,9.80412483215332
1589397832.0253434,12,17.981000900268555
1589398584.7184334,13,17.101625442504883
1589399332.187136,14,13.975749969482422
1589400081.2837024,15,13.792625427246094
1589400830.8031433,16,15.730875015258789
1589401590.3053796,17,16.169750213623047
1589402341.1594315,18,14.408124923706055
1589403098.014253,19,15.933500289916992
1589403845.9997597,20,17.957874298095703
1589404594.726444,21,14.756500244140625
1589405349.5001109,22,14.613499641418457
1589406103.4930294,23,17.514375686645508
1589406849.6345096,24,15.43737506866455
1589407597.3229797,25,21.582000732421875
1589408346.299365,26,17.146875381469727
1589409098.7790754,27,13.086999893188477
1589409842.2460117,28,8.961000442504883
1589410583.846076,29,13.749500274658203
1589411325.972864,30,10.996125221252441
1589412071.5173142,31,19.09087562561035
1589412812.6954136,32,8.86662483215332
1589413566.3530252,33,15.242500305175781
1589414314.0356297,34,13.985750198364258
1589415072.010257,35,9.415249824523926
1589415829.993754,36,12.37512493133545
1589416585.3283374,37,13.955249786376953
1589417335.9986706,38,17.36400032043457
1589418084.4562213,39,15.943875312805176
