Wall time,Step,Value
1589616176.84363,0,0.0
1589616505.0963817,1,0.6052631735801697
1589616843.2426443,2,1.2682926654815674
1589617179.1249778,3,2.769230842590332
1589617509.2577238,4,3.9166667461395264
1589617835.9912336,5,4.111111164093018
1589618159.333993,6,3.575000047683716
1589618481.602789,7,4.045454502105713
1589618805.6200736,8,3.3043477535247803
1589619130.0971315,9,3.1956522464752197
1589619452.7808576,10,3.6666667461395264
1589619776.6159823,11,3.424999952316284
1589620097.9994967,12,3.114285707473755
1589620426.6626577,13,2.702702760696411
1589620752.463794,14,3.0
1589621076.7508924,15,3.51111102104187
1589621400.813307,16,3.5652174949645996
1589621730.1385236,17,3.3611111640930176
1589622059.2189348,18,3.729729652404785
1589622389.2408493,19,3.939393997192383
1589622719.8705602,20,3.5405404567718506
1589623050.285165,21,3.8620688915252686
1589623378.1120658,22,3.7435896396636963
1589623706.2363102,23,3.472222328186035
1589624032.9337213,24,3.538461446762085
1589624362.1715138,25,2.277777671813965
1589624691.6593773,26,3.8947367668151855
1589625018.417765,27,3.2727272510528564
1589625345.361029,28,3.700000047683716
1589625671.013419,29,3.730769157409668
1589625998.4561963,30,3.8235294818878174
1589626324.2460585,31,3.5714285373687744
1589626648.5788574,32,4.0
1589626974.4566324,33,3.0714285373687744
1589627299.1152256,34,4.5789475440979
1589627623.4046733,35,3.6875
1589627950.878662,36,3.472222328186035
1589628276.7271948,37,3.9375
1589628604.9330182,38,3.8333332538604736
1589628930.8491943,39,3.965517282485962
