Wall time,Step,Value
1604247214.1864238,1,1.4509999752044678
1604248334.5645788,2,0.03750000149011612
1604249454.852242,3,-3.152750015258789
1604250579.9499018,4,-2.7685000896453857
1604251698.1942995,5,-12.013375282287598
1604252813.610313,6,-7.157124996185303
1604253935.0007913,7,-10.544500350952148
1604255052.9259117,8,-3.647749900817871
1604256173.2509255,9,-3.3047499656677246
1604257292.7405412,10,3.6614999771118164
1604258412.07804,11,3.906749963760376
1604259534.6678164,12,4.056125164031982
1604260654.940304,13,3.445625066757202
1604261771.0926816,14,7.301374912261963
1604262890.4815507,15,5.057374954223633
1604264013.027856,16,4.627500057220459
1604265134.4421275,17,9.733499526977539
1604266255.5942678,18,9.031000137329102
1604267380.7498631,19,11.0600004196167
1604268494.350975,20,11.674625396728516
1604269619.3865151,21,11.048999786376953
1604270741.786362,22,8.020750045776367
1604271863.5842571,23,8.827625274658203
1604272978.3857515,24,11.343125343322754
1604274094.5525477,25,12.536125183105469
1604275214.387167,26,17.572250366210938
1604276342.4345016,27,9.296625137329102
1604277456.3627417,28,17.81450080871582
1604278571.5222657,29,19.125999450683594
1604279684.4213352,30,18.470500946044922
1604280799.8661618,31,13.517250061035156
1604281919.223091,32,8.131125450134277
1604283040.827304,33,17.627124786376953
1604284163.6285496,34,18.86025047302246
1604285290.128627,35,19.492374420166016
1604286416.1519098,36,20.160625457763672
1604287540.7778714,37,17.488624572753906
1604288661.2105188,38,19.507749557495117
1604289782.4274492,39,20.32200050354004
1604290882.847132,40,19.789749145507812
