Wall time,Step,Value
1604335909.030333,0,0.02500000037252903
1604339121.994679,1,1.100000023841858
1604342354.0059643,2,2.7750000953674316
1604345573.269887,3,3.5217392444610596
1604348805.719489,4,3.3611111640930176
1604352031.6277463,5,3.1600000858306885
1604355251.38432,6,3.4583332538604736
1604358474.6604683,7,3.1621620655059814
1604361710.2882926,8,3.057142972946167
1604364951.9022083,9,3.470588207244873
1604368194.7306187,10,3.5675675868988037
1604371442.0362744,11,2.4054055213928223
1604374690.8874092,12,3.34375
1604377941.6059186,13,3.2352941036224365
1604381191.4202893,14,3.5185184478759766
1604384438.7004762,15,3.8064515590667725
1604387702.820538,16,3.4594595432281494
1604390969.3812597,17,4.38095235824585
1604394233.4513671,18,3.8214285373687744
1604397483.1454508,19,3.7037036418914795
1604400727.4676197,20,3.774193525314331
1604403974.836939,21,3.7666666507720947
1604407225.3760989,22,3.607142925262451
1604410488.2657287,23,3.322580575942993
1604413746.6750042,24,3.9000000953674316
1604417007.6397722,25,3.4285714626312256
1604420270.2897587,26,3.8787879943847656
1604423540.7942955,27,4.17391300201416
1604426807.617411,28,4.09375
1604430080.6380599,29,3.799999952316284
1604433352.0645852,30,3.866666555404663
1604436631.2350533,31,4.15625
1604439913.566086,32,3.84375
1604443191.6224167,33,4.032258033752441
1604446472.3766983,34,3.1935484409332275
1604449755.85618,35,4.22580623626709
1604453037.6148567,36,4.0
1604456319.9785247,37,3.875
1604459600.883656,38,3.5161290168762207
1604462872.0204425,39,4.28000020980835
1604465886.6444786,40,3.7837836742401123
