Wall time,Step,Value
1612282845.2138104,0,0.017025088891386986
1612282861.6693635,1,0.017997751012444496
1612282878.661835,2,0.018696581944823265
1612282893.9775803,3,0.024539876729249954
1612282911.1202767,4,0.01412639394402504
1612282930.7310977,5,0.018769551068544388
1612282947.2216492,6,0.01603592000901699
1612282964.5597806,7,0.025621118023991585
1612282982.144655,8,0.03579175844788551
1612282996.0662396,9,0.04639175161719322
1612283011.4246655,10,0.03609625622630119
1612283028.5563474,11,0.040816325694322586
1612283043.0986516,12,0.03473227098584175
1612283063.9192362,13,0.041333332657814026
1612283080.7533488,14,0.032459426671266556
1612283104.1772127,15,0.03252032399177551
1612283120.0054553,16,0.026751592755317688
1612283135.734686,17,0.033088237047195435
1612283153.294171,18,0.034923337399959564
1612283170.9519846,19,0.01666666753590107
1612283190.0735023,20,0.04532163590192795
1612283205.9323707,21,0.03148425742983818
1612283222.6551964,22,0.030219780281186104
1612283238.5966678,23,0.025220680981874466
1612283255.7796037,24,0.04701397567987442
1612283273.8994887,25,0.037844035774469376
1612283296.2714665,26,0.040712468326091766
1612283316.3771503,27,0.03758654743432999
1612283337.9641128,28,0.0555555559694767
1612283357.1829133,29,0.06222865357995033
1612283378.1425645,30,0.06387225538492203
1612283401.0636299,31,0.06037735939025879
1612283423.4926896,32,0.09965035319328308
1612283443.2298286,33,0.07038123160600662
1612283467.1425865,34,0.0615384615957737
1612283492.9653366,35,0.06417112052440643
1612283519.7240748,36,0.07274320721626282
1612283542.6564045,37,0.12284483015537262
1612283558.4961548,38,0.0836431235074997
1612283579.8143966,39,0.07878787815570831
1612283602.8335857,40,0.11241217702627182
1612283627.9799387,41,0.07235421240329742
1612283650.741243,42,0.15071770548820496
1612283677.5363119,43,0.06724002957344055
1612283701.0937493,44,0.06285714358091354
1612283719.8367949,45,0.06270626932382584
1612283733.9213302,46,0.09736308455467224
1612283757.4993813,47,0.07609756290912628
1612283783.8202794,48,0.11406250298023224
1612283801.9284036,49,0.10312499850988388
1612283827.719043,50,0.11816839128732681
1612283845.9534214,51,0.031100478023290634
1612283865.2899954,52,0.1413276195526123
1612283885.664946,53,0.10391822457313538
1612283912.945051,54,0.10526315867900848
1612283934.1923277,55,0.12709030508995056
1612283952.832829,56,0.18666666746139526
1612283967.1021218,57,0.17004048824310303
1612283991.1432853,58,0.1351931393146515
1612284016.5149083,59,0.20498085021972656
1612284040.4915721,60,0.13161465525627136
1612284059.3806493,61,0.14075630903244019
1612284084.7281969,62,0.21064814925193787
1612284109.8027961,63,0.1972789168357849
1612284136.7805724,64,0.15189872682094574
1612284153.4253545,65,0.09948979318141937
1612284174.3776615,66,0.1471264362335205
1612284197.6474104,67,0.1144130751490593
1612284223.907731,68,0.13716813921928406
1612284239.4902368,69,0.09090909361839294
1612284262.5327458,70,0.15742793679237366
1612284284.3624907,71,0.08435207605361938
1612284304.9800825,72,0.1570248007774353
1612284326.7226212,73,0.11576011031866074
1612284348.102279,74,0.1402985006570816
1612284369.021371,75,0.13636364042758942
1612284386.448727,76,0.16089965403079987
1612284406.6414845,77,0.13525836169719696
1612284428.0241275,78,0.20578230917453766
1612284456.557481,79,0.17058824002742767
1612284479.9520354,80,0.18363939225673676
1612284501.112972,81,0.16312849521636963
1612284517.9342158,82,0.1741214096546173
1612284540.5393248,83,0.2560553550720215
1612284561.8622758,84,0.16917292773723602
1612284581.758854,85,0.10266940295696259
1612284598.2004108,86,0.20082814991474152
1612284625.795076,87,0.18365180492401123
1612284643.8461885,88,0.13430656492710114
1612284662.1433797,89,0.15313935279846191
1612284686.607687,90,0.1885913908481598
1612284704.1283054,91,0.10869564861059189
1612284722.8223484,92,0.15492957830429077
1612284748.7919958,93,0.1752677708864212
1612284769.1904294,94,0.1428571492433548
1612284795.4797251,95,0.15067079663276672
1612284810.085815,96,0.1487179547548294
1612284829.6164482,97,0.1217874425649643
1612284843.8918197,98,0.1111111119389534
1612284859.3323476,99,0.11739130318164825
1612284874.9624348,100,0.1350293606519699
