Wall time,Step,Value
1612274269.2749283,0,0.0
1612274282.5197544,1,0.0
1612274298.168024,2,0.025974025949835777
1612274313.8209996,3,0.014671361073851585
1612274324.6828172,4,0.01984408311545849
1612274337.5930166,5,0.026283618062734604
1612274351.1983728,6,0.01955990307033062
1612274366.044754,7,0.013409961946308613
1612274378.941697,8,0.029629629105329514
1612274390.9028854,9,0.025641025975346565
1612274403.842051,10,0.0386643223464489
1612274420.69821,11,0.026771653443574905
1612274434.7226987,12,0.02631578966975212
1612274450.075028,13,0.043478261679410934
1612274462.4044106,14,0.040584415197372437
1612274475.4143174,15,0.045186638832092285
1612274489.7655792,16,0.02961275540292263
1612274505.6834183,17,0.07692307978868484
1612274522.6848013,18,0.04428044334053993
1612274534.940139,19,0.06218905374407768
1612274546.6298673,20,0.039381153881549835
1612274562.0418544,21,0.0443490706384182
1612274580.241369,22,0.09146341681480408
1612274591.5809498,23,0.2158273309469223
1612274609.4862878,24,0.05376344174146652
1612274622.509695,25,0.1225806474685669
1612274637.8238246,26,0.15447154641151428
1612274656.0684128,27,0.13461539149284363
1612274669.9560642,28,0.09017713367938995
1612274680.0875626,29,0.14912280440330505
1612274694.8041143,30,0.11278195679187775
1612274706.890346,31,0.16809116303920746
1612274722.917523,32,0.15181517601013184
1612274740.2447584,33,0.08542713522911072
1612274758.547601,34,0.20072992146015167
1612274771.4976878,35,0.24242424964904785
1612274788.1501818,36,0.19890260696411133
1612274807.7677271,37,0.11570248007774353
1612274824.2933376,38,0.08488063514232635
1612274840.0045016,39,0.16398243606090546
1612274857.144299,40,0.12380952388048172
1612274872.342142,41,0.22990654408931732
1612274890.0112321,42,0.207880437374115
1612274912.5832841,43,0.16868798434734344
1612274928.8427598,44,0.2668810188770294
1612274945.0885742,45,0.2552011013031006
1612274964.466672,46,0.15235456824302673
1612274976.6252766,47,0.19029851257801056
1612274995.1893923,48,0.22335025668144226
1612275009.364953,49,0.30510950088500977
1612275025.6854408,50,0.26110363006591797
1612275035.4497657,51,0.30588236451148987
1612275044.6906583,52,0.20212766528129578
1612275064.9438372,53,0.2943677008152008
1612275077.7474582,54,0.2306368350982666
1612275091.0661204,55,0.3460620641708374
1612275110.384312,56,0.24598930776119232
1612275127.3591166,57,0.3294573724269867
1612275142.6434968,58,0.3316062092781067
1612275159.8611016,59,0.17499999701976776
1612275173.55063,60,0.2529032230377197
1612275193.1635816,61,0.37142857909202576
1612275208.332807,62,0.3789682686328888
1612275225.5680985,63,0.20187166333198547
1612275241.804805,64,0.27478042244911194
1612275260.90199,65,0.26967930793762207
1612275273.9889417,66,0.31310343742370605
1612275288.882351,67,0.46173468232154846
1612275304.6202357,68,0.3418230414390564
1612275320.740992,69,0.42820513248443604
1612275341.37993,70,0.2624555230140686
1612275356.5054984,71,0.33392226696014404
1612275372.6629567,72,0.37386569380760193
1612275386.8605394,73,0.4137931168079376
1612275405.6114972,74,0.20663900673389435
1612275426.3261867,75,0.2620624303817749
1612275439.0509863,76,0.4222874045372009
1612275458.2117136,77,0.3744911849498749
1612275473.1795542,78,0.20055970549583435
1612275490.7447596,79,0.3333333432674408
1612275509.822864,80,0.3429878056049347
1612275527.2006369,81,0.20987653732299805
1612275545.206533,82,0.1488095223903656
1612275562.438936,83,0.3190271854400635
1612275579.9025013,84,0.14216366410255432
1612275599.1682644,85,0.4277777671813965
1612275614.2456915,86,0.22339028120040894
1612275631.2922883,87,0.3849693238735199
1612275652.5315833,88,0.2492339164018631
1612275671.5470567,89,0.3400309085845947
1612275692.5487971,90,0.39759036898612976
1612275711.161603,91,0.24074074625968933
1612275729.9914682,92,0.3173333406448364
1612275751.7981277,93,0.20301887392997742
1612275768.750639,94,0.24137930572032928
1612275785.3935988,95,0.31662869453430176
1612275804.7853782,96,0.4196891188621521
1612275820.4113522,97,0.20014825463294983
1612275836.73632,98,0.2620087265968323
1612275855.9679842,99,0.3333333432674408
1612275875.5339673,100,0.44693878293037415
